1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: E10000003C0E2C21
Is Mission Active?  true
Mission Start:  Wed Aug 21 21:01:00 CLST 2019
Sample Rate:  Every 5 minute(s)
Number of Mission Samples:  2488
Total Samples:  455973
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
22-08-19 9:31:00,C,15
22-08-19 9:36:00,C,15
22-08-19 9:41:00,C,15
22-08-19 9:46:00,C,15
22-08-19 9:51:00,C,15
22-08-19 9:56:00,C,15,5
22-08-19 10:01:00,C,15,5
22-08-19 10:06:00,C,15,5
22-08-19 10:11:00,C,15,5
22-08-19 10:16:00,C,15,5
22-08-19 10:21:00,C,15,5
22-08-19 10:26:00,C,15,5
22-08-19 10:31:00,C,15,5
22-08-19 10:36:00,C,15,5
22-08-19 10:41:00,C,15,5
22-08-19 10:46:00,C,15,5
22-08-19 10:51:00,C,15,5
22-08-19 10:56:00,C,15,5
22-08-19 11:01:00,C,15,5
22-08-19 11:06:00,C,16
22-08-19 11:11:00,C,16
22-08-19 11:16:00,C,16
22-08-19 11:21:00,C,16
22-08-19 11:26:00,C,16
22-08-19 11:31:00,C,16
22-08-19 11:36:00,C,16
22-08-19 11:41:00,C,16
22-08-19 11:46:00,C,16
22-08-19 11:51:00,C,16
22-08-19 11:56:00,C,16
22-08-19 12:01:00,C,16
22-08-19 12:06:00,C,16,5
22-08-19 12:11:00,C,16,5
22-08-19 12:16:00,C,16,5
22-08-19 12:21:00,C,16,5
22-08-19 12:26:00,C,16,5
22-08-19 12:31:00,C,16,5
22-08-19 12:36:00,C,16,5
22-08-19 12:41:00,C,16,5
22-08-19 12:46:00,C,16,5
22-08-19 12:51:00,C,17
22-08-19 12:56:00,C,17
22-08-19 13:01:00,C,17
22-08-19 13:06:00,C,17
22-08-19 13:11:00,C,17
22-08-19 13:16:00,C,17
22-08-19 13:21:00,C,17
22-08-19 13:26:00,C,17
22-08-19 13:31:00,C,17,5
22-08-19 13:36:00,C,17,5
22-08-19 13:41:00,C,17,5
22-08-19 13:46:00,C,17,5
22-08-19 13:51:00,C,17,5
22-08-19 13:56:00,C,17,5
22-08-19 14:01:00,C,17,5
22-08-19 14:06:00,C,17,5
22-08-19 14:11:00,C,18
22-08-19 14:16:00,C,18
22-08-19 14:21:00,C,18
22-08-19 14:26:00,C,18
22-08-19 14:31:00,C,18
22-08-19 14:36:00,C,18
22-08-19 14:41:00,C,18
22-08-19 14:46:00,C,18
22-08-19 14:51:00,C,18
22-08-19 14:56:00,C,18
22-08-19 15:01:00,C,18
22-08-19 15:06:00,C,18
22-08-19 15:11:00,C,18
22-08-19 15:16:00,C,18,5
22-08-19 15:21:00,C,18,5
22-08-19 15:26:00,C,18,5
22-08-19 15:31:00,C,18,5
22-08-19 15:36:00,C,18,5
22-08-19 15:41:00,C,18,5
22-08-19 15:46:00,C,18,5
22-08-19 15:51:00,C,18,5
22-08-19 15:56:00,C,18,5
22-08-19 16:01:00,C,18,5
22-08-19 16:06:00,C,18,5
22-08-19 16:11:00,C,18,5
22-08-19 16:16:00,C,18,5
22-08-19 16:21:00,C,18,5
22-08-19 16:26:00,C,18,5
22-08-19 16:31:00,C,18,5
22-08-19 16:36:00,C,18,5
22-08-19 16:41:00,C,18,5
22-08-19 16:46:00,C,18,5
22-08-19 16:51:00,C,18,5
22-08-19 16:56:00,C,19
22-08-19 17:01:00,C,19
22-08-19 17:06:00,C,19
22-08-19 17:11:00,C,19
22-08-19 17:16:00,C,19
22-08-19 17:21:00,C,19
22-08-19 17:26:00,C,19
22-08-19 17:31:00,C,19
22-08-19 17:36:00,C,19
22-08-19 17:41:00,C,19
22-08-19 17:46:00,C,19
22-08-19 17:51:00,C,19
22-08-19 17:56:00,C,19
22-08-19 18:01:00,C,19
22-08-19 18:06:00,C,19
22-08-19 18:11:00,C,19
22-08-19 18:16:00,C,19
22-08-19 18:21:00,C,19
22-08-19 18:26:00,C,19
22-08-19 18:31:00,C,18,5
22-08-19 18:36:00,C,18,5
22-08-19 18:41:00,C,18,5
22-08-19 18:46:00,C,18,5
22-08-19 18:51:00,C,18,5
22-08-19 18:56:00,C,18,5
