"DataMessageGUID","SensorID","Sensor Name","Date","Formatted Value"
"58135785-ba27-4408-b984-913efce26a9f","465974","Humidity - 465974","19-11-24 00:17","33.7% @ 27.7° C"
"22ce4f66-5817-4fad-bf13-f11ba07e00f0","465974","Humidity - 465974","19-11-24 00:07","33.73% @ 27.8° C"
"c908f70e-903b-4cc0-abd1-8a82e892a5d0","465974","Humidity - 465974","19-11-23 23:57","33.89% @ 27.8° C"
"c7778828-0e7c-41d1-b7be-471eedee9634","465974","Humidity - 465974","19-11-23 23:47","34.04% @ 27.8° C"
"97c5fa7d-4333-4ff0-8117-0d4e3be61c85","465974","Humidity - 465974","19-11-23 23:37","34.06% @ 27.8° C"
"7a88122c-d468-40d8-a0ee-3261fdb7effa","465974","Humidity - 465974","19-11-23 23:27","34.15% @ 27.8° C"
"f7898140-8fc0-4839-b34d-8b83c9256c0e","465974","Humidity - 465974","19-11-23 23:17","34.22% @ 27.9° C"
"cf122efa-bc22-4f35-85f6-3606569b56ba","465974","Humidity - 465974","19-11-23 23:07","34.31% @ 27.9° C"
"8779452c-3f55-42cb-a7b4-2a9bef2f4b7b","465974","Humidity - 465974","19-11-23 22:57","34.36% @ 27.9° C"
"d09b8992-0af9-4655-921d-47ccc0548371","465974","Humidity - 465974","19-11-23 22:47","34.48% @ 27.9° C"
"e90f845b-4ca4-460a-80b2-aa4eaf7c9e71","465974","Humidity - 465974","19-11-23 22:37","34.53% @ 27.9° C"
"a8005599-d514-4b63-b150-be7ca7f183b2","465974","Humidity - 465974","19-11-23 22:27","34.6% @ 27.9° C"
"43a53b42-8bfc-436d-870c-734b112e7f0f","465974","Humidity - 465974","19-11-23 22:17","34.66% @ 27.9° C"
"ecd2673d-58cd-4fb3-93d1-23df363c36f5","465974","Humidity - 465974","19-11-23 22:07","34.78% @ 28° C"
"243b2bd6-9785-463b-9ced-138bd1bbd66d","465974","Humidity - 465974","19-11-23 21:57","34.9% @ 28° C"
"3bbf70a3-ac1d-4459-b5d3-34a9c354ec0e","465974","Humidity - 465974","19-11-23 21:47","35.01% @ 28° C"
"ac930cac-af91-4f50-b902-887dc7dcc423","465974","Humidity - 465974","19-11-23 21:37","35.2% @ 28° C"
"b642cc8c-6e9d-440c-8a58-4f5b747a7532","465974","Humidity - 465974","19-11-23 21:27","35.26% @ 28° C"
"a28d0897-b321-4546-94d6-a029cc1acb95","465974","Humidity - 465974","19-11-23 21:17","35.44% @ 28° C"
"b3aee35b-597e-43c7-847f-e7d3c0aa5cfc","465974","Humidity - 465974","19-11-23 21:07","35.51% @ 28° C"
"20a18d0c-657e-43d3-82ab-a206ecf672b4","465974","Humidity - 465974","19-11-23 20:57","35.54% @ 28.1° C"
"e7045958-2da1-4985-bd94-e2fd6842a6e7","465974","Humidity - 465974","19-11-23 20:47","35.58% @ 28.1° C"
"8c6f2e99-12ab-4b00-b07f-036fb4eaab93","465974","Humidity - 465974","19-11-23 20:37","35.61% @ 28.1° C"
"264f7cf5-6eb1-434f-be44-70b1e12b43c7","465974","Humidity - 465974","19-11-23 20:27","35.68% @ 28.1° C"
"3083d631-d5ec-4033-ad7b-136dcbaf8cd3","465974","Humidity - 465974","19-11-23 20:17","35.7% @ 28.1° C"
"3f66a347-b895-48c5-bcf8-44c876884eea","465974","Humidity - 465974","19-11-23 20:07","35.67% @ 28.1° C"
"41a57ad5-cd5f-4271-8f88-0721b4e7a2f8","465974","Humidity - 465974","19-11-23 19:57","35.76% @ 28.1° C"
"9cdc7b3b-f9ac-4c02-bb3d-65dac29b77e7","465974","Humidity - 465974","19-11-23 19:47","35.79% @ 28.1° C"
"e8d44e66-ebd7-4f4b-badf-a315e1f72edd","465974","Humidity - 465974","19-11-23 19:37","35.79% @ 28.1° C"
"30cd603b-c209-427a-9bf9-98e5c4813f84","465974","Humidity - 465974","19-11-23 19:27","35.92% @ 28.1° C"
"1cfe2e60-c2f5-43b8-8fd9-667a0fcb4b3a","465974","Humidity - 465974","19-11-23 19:17","35.89% @ 28.1° C"
"306f79d3-584d-421f-b8c9-3c6d06df7ffa","465974","Humidity - 465974","19-11-23 19:07","35.9% @ 28.1° C"
"6bd895d9-6756-43ee-a7fa-50c517ddb641","465974","Humidity - 465974","19-11-23 18:57","35.89% @ 28.1° C"
"473606b3-5a7a-4536-8d40-b9473e637fe8","465974","Humidity - 465974","19-11-23 18:47","35.95% @ 28.1° C"
"1ecb2d10-106c-443b-990e-08b38ccbb9c3","465974","Humidity - 465974","19-11-23 18:37","35.92% @ 28.1° C"
"b05eb9ee-7daf-4584-b6f8-e7e0b9a13890","465974","Humidity - 465974","19-11-23 18:27","35.92% @ 28.1° C"
"5c10549f-8341-4930-97cb-affaeb5da490","465974","Humidity - 465974","19-11-23 18:17","35.93% @ 28.1° C"
"b315c83e-c340-4926-a920-1d624088aa4f","465974","Humidity - 465974","19-11-23 18:07","35.9% @ 28.1° C"
"1b01171f-2a7f-4521-ade3-644c718e4dbb","465974","Humidity - 465974","19-11-23 17:57","35.93% @ 28.1° C"
"1cce601f-fc4c-4446-9ebb-f9f7566b91e0","465974","Humidity - 465974","19-11-23 17:47","35.93% @ 28.1° C"
"208311f2-531f-4bdf-8da0-f52d2459f744","465974","Humidity - 465974","19-11-23 17:37","35.94% @ 28.1° C"
"66d99fa5-828c-4c87-adff-acee28287c66","465974","Humidity - 465974","19-11-23 17:27","35.95% @ 28.1° C"
"a791f872-cb2a-4e54-a5f6-49df6fc33a07","465974","Humidity - 465974","19-11-23 17:17","35.99% @ 28.1° C"
"8559cd61-a406-4cac-8752-33bfd11c30ed","465974","Humidity - 465974","19-11-23 17:07","36.03% @ 28.1° C"
"2e3f560f-d8b0-4414-b67f-10e6bd71907e","465974","Humidity - 465974","19-11-23 16:57","36.06% @ 28.1° C"
"f1809971-869b-4771-adb7-7d692e95705e","465974","Humidity - 465974","19-11-23 16:47","36.11% @ 28.1° C"
"ed322b40-973c-4a7f-8613-c851050cba0f","465974","Humidity - 465974","19-11-23 16:37","36.14% @ 28.1° C"
"ef46aa4b-42c0-4073-b215-b4dc7e1f7723","465974","Humidity - 465974","19-11-23 16:27","36.16% @ 28.1° C"
"403e051a-238e-4887-af5b-edd3a7fc4bbd","465974","Humidity - 465974","19-11-23 16:17","36.24% @ 28.1° C"
"59bb491d-308c-4f3c-8308-c5b58057ab2e","465974","Humidity - 465974","19-11-23 16:07","36.27% @ 28.1° C"
"21cb5a3c-4e66-4926-8b9c-792f3802e218","465974","Humidity - 465974","19-11-23 15:57","36.42% @ 28.1° C"
"0a504c78-2726-46a5-998e-3a127014bae6","465974","Humidity - 465974","19-11-23 15:47","36.39% @ 28.1° C"
"1a0fd447-28d8-49d6-8f78-9ed60e42e78a","465974","Humidity - 465974","19-11-23 15:37","36.49% @ 28.1° C"
"49c69c9d-1cde-4a5f-ba14-da0339d89f9f","465974","Humidity - 465974","19-11-23 15:27","36.52% @ 28.1° C"
"dd369097-7998-4287-a151-6aaed3b99833","465974","Humidity - 465974","19-11-23 15:17","36.53% @ 28.1° C"
"a587caba-97b4-4fdb-be7d-490f145c19ef","465974","Humidity - 465974","19-11-23 15:07","36.53% @ 28.1° C"
"de3f7f02-47bf-4263-ac96-2de929bc81b8","465974","Humidity - 465974","19-11-23 14:57","36.5% @ 28.1° C"
"892af78d-0767-476a-8068-aa87fd1bfdd6","465974","Humidity - 465974","19-11-23 14:47","36.49% @ 28.1° C"
"d6d7633e-53f3-4dee-8c45-7544bab5dc65","465974","Humidity - 465974","19-11-23 14:37","36.49% @ 28.1° C"
"59b3a22c-1193-42c8-8662-17c856483aac","465974","Humidity - 465974","19-11-23 14:27","36.49% @ 28.1° C"
"81c2e0b9-475f-473e-96a9-ecfedffc0da9","465974","Humidity - 465974","19-11-23 14:17","36.48% @ 28.1° C"
"e6250285-bd18-4ae0-8767-868b4da59973","465974","Humidity - 465974","19-11-23 14:07","36.42% @ 28.1° C"
"db951505-296b-4388-b627-a1149418e597","465974","Humidity - 465974","19-11-23 13:57","36.37% @ 28.2° C"
"e3cbdd87-9461-4080-843f-20ae98c826ce","465974","Humidity - 465974","19-11-23 13:47","36.32% @ 28.2° C"
"e041b6a5-2272-489e-80dd-698a939e215a","465974","Humidity - 465974","19-11-23 13:37","36.27% @ 28.2° C"
"b7d1cff8-1852-4770-935f-8658a6a73b04","465974","Humidity - 465974","19-11-23 13:27","36.25% @ 28.3° C"
"9e3d9911-7c39-4dc2-b77a-a750350b0be2","465974","Humidity - 465974","19-11-23 13:17","36.19% @ 28.3° C"
"9309d0ad-e34d-48fb-b3aa-950556de3a00","465974","Humidity - 465974","19-11-23 13:07","36.09% @ 28.3° C"
"ae7a635f-602a-47b5-b05f-3894add5d1b1","465974","Humidity - 465974","19-11-23 12:57","36.09% @ 28.3° C"
